user_id,revenue,orders
s002795,160.25,2
s002796,282.25,4
s002797,75.32,1
s002798,144.36,2
s002799,57.32,1
s002800,166.95,1
s002801,246.58,3
s002802,79.56,1
s002803,181.95,2
s002804,269.32,2
s002805,237.61,3
s002806,235.23,3
s002807,85.4,1
s002808,142.95,2
s002809,102.12,1
s002810,321.9,3
s002811,0.0,0
s002812,368.89,5
s002813,180.5,1
s002814,415.85,5
s002815,0.0,0
s002816,229.89,3
s002817,72.19,1
s002818,58.84,1
s002819,526.3,6
s002820,55.38,1
s002821,0.0,0
s002822,0.0,0
s002823,254.57,4
s002824,193.39,2
s002825,221.49,2
s002826,114.52,1
s002827,132.31,1
s002828,226.41,3
s002829,0.0,0
s002830,420.99,5
s002831,192.77,2
s002832,0.0,0
s002833,45.35,1
s002834,76.47,1
s002835,146.45,2
s002836,128.52,2
s002837,78.62,1
s002838,111.32,1
s002839,401.39,4
s002840,119.07,1
s002841,85.08,1
s002842,108.66,2
s002843,200.87,3
s002844,203.02,2
s002845,38.58,1
s002846,152.6,1
s002847,111.36,2
s002848,125.31,2
s002849,164.73,2
s002850,0.0,0
s002851,130.86,2
s002852,369.22,3
s002853,84.57,1
s002854,136.98,2
s002855,182.16,2
s002856,143.09,2
s002857,248.01,3
s002858,0.0,0
s002859,290.87,3
s002860,104.84,2
s002861,0.0,0
s002862,315.25,5
s002863,0.0,0
s002864,56.44,1
s002865,178.21,2
s002866,152.04,2
s002867,0.0,0
s002868,59.09,1
s002869,116.81,2
s002870,327.41,3
s002871,73.49,1
s002872,65.14,1
s002873,70.82,1
s002874,153.58,2
s002875,0.0,0
s002876,84.95,1
s002877,46.11,1
s002878,215.78,1
s002879,310.45,3
s002880,118.33,2
s002881,441.89,5
s002882,114.09,1
s002883,71.49,1
s002884,168.94,2
s002885,429.62,5
s002886,85.01,1
s002887,201.0,2
s002888,72.26,2
s002889,47.88,1
s002890,0.0,0
s002891,0.0,0
s002892,0.0,0
s002893,126.83,2
s002894,85.09,1
s002895,55.66,1
s002896,130.89,1
s002897,42.87,1
s002898,226.39,2
s002899,79.96,1
s002900,141.76,2
s002901,49.31,1
s002902,195.15,2
s002903,239.92,2
s002904,70.3,1
s002905,253.33,2
s002906,49.15,1
s002907,71.09,1
s002908,200.11,3
s002909,89.27,2
s002910,145.48,1
s002911,54.07,1
s002912,319.07,5
s002913,39.45,1
s002914,0.0,0
s002915,0.0,0
s002916,177.44,2
s002917,0.0,0
s002918,78.83,1
s002919,105.98,1
s002920,243.29,2
s002921,58.5,1
s002922,0.0,0
s002923,192.34,3
s002924,206.83,3
s002925,79.15,1
s002926,70.98,1
s002927,239.63,3
s002928,117.85,2
s002929,116.86,2
s002930,47.8,1
s002931,0.0,0
s002932,79.45,1
s002933,73.78,1
s002934,207.64,1
s002935,0.0,0
s002936,0.0,0
s002937,54.4,1
s002938,48.59,1
s002939,76.26,1
s002940,109.21,1
s002941,79.13,1
s002942,121.64,2
s002943,0.0,0
s002944,209.96,3
s002945,210.86,2
s002946,365.28,4
s002947,479.58,5
s002948,148.11,2
s002949,196.93,2
s002950,460.7,5
s002951,99.78,1
s002952,195.0,3
s002953,49.02,1
s002954,0.0,0
s002955,0.0,0
s002956,118.86,2
s002957,0.0,0
s002958,0.0,0
s002959,148.74,2
s002960,0.0,0
s002961,151.87,2
s002962,0.0,0
s002963,282.12,3
s002964,74.95,1
s002965,0.0,0
s002966,83.39,1
s002967,0.0,0
s002968,514.42,6
s002969,207.35,2
s002970,195.12,2
s002971,160.84,1
s002972,342.77,4
s002973,0.0,0
s002974,150.91,2
s002975,127.23,2
s002976,115.25,1
s002977,110.04,2
s002978,0.0,0
s002979,179.41,2
s002980,160.6,2
s002981,230.03,3
s002982,109.82,1
s002983,297.05,3
s002984,28.63,1
s002985,193.05,2
s002986,93.07,2
s002987,196.86,2
s002988,263.49,3
s002989,119.36,2
s002990,196.73,2
s002991,76.23,2
s002992,207.52,2
s002993,486.64,5
s002994,29.84,1
s002995,0.0,0
s002996,161.37,2
s002997,427.76,3
s002998,226.04,3
s002999,258.39,4
s003000,275.6,3
s003001,174.57,2
s003002,0.0,0
s003003,305.45,3
s003004,165.64,2
s003005,133.07,2
s003006,0.0,0
s003007,159.45,3
s003008,135.15,2
s003009,106.84,1
s003010,124.87,1
s003011,98.01,1
s003012,174.3,2
s003013,220.14,2
s003014,0.0,0
s003015,0.0,0
s003016,60.27,1
s003017,0.0,0
s003018,0.0,0
s003019,109.23,2
s003020,328.72,4
s003021,435.5,3
s003022,118.62,2
s003023,142.8,2
s003024,180.96,3
s003025,156.16,2
s003026,94.48,1
s003027,73.0,1
s003028,57.18,1
s003029,0.0,0
s003030,86.94,1
s003031,0.0,0
s003032,0.0,0
s003033,62.56,1
s003034,96.48,1
s003035,125.51,2
s003036,131.44,2
s003037,149.99,2
s003038,0.0,0
s003039,96.21,1
s003040,168.47,2
s003041,0.0,0
s003042,88.46,1
s003043,111.0,2
s003044,0.0,0
s003045,35.43,1
s003046,90.67,1
s003047,0.0,0
s003048,0.0,0
s003049,312.54,3
s003050,0.0,0
s003051,217.34,2
s003052,107.68,2
s003053,26.87,1
s003054,43.0,1
s003055,207.46,3
s003056,62.32,1
s003057,194.76,3
s003058,99.27,2
s003059,257.1,3
s003060,424.5,4
s003061,0.0,0
s003062,60.84,1
s003063,150.6,2
s003064,196.06,2
s003065,51.95,1
s003066,222.07,3
s003067,77.3,1
s003068,115.86,2
s003069,304.28,3
s003070,184.76,2
s003071,56.46,1
s003072,228.08,2
s003073,0.0,0
s003074,167.49,2
s003075,144.05,2
s003076,0.0,0
s003077,160.11,2
s003078,81.58,1
s003079,272.92,4
s003080,192.76,2
s003081,251.83,3
s003082,243.0,3
s003083,114.89,1
s003084,110.57,2
s003085,33.02,1
s003086,228.13,3
s003087,283.35,3
s003088,69.93,1
s003089,402.49,4
s003090,0.0,0
s003091,55.25,1
s003092,79.43,1
s003093,423.23,3
s003094,300.45,3
s003095,222.92,2
s003096,0.0,0
s003097,180.64,2
s003098,215.72,2
s003099,46.26,1
s003100,33.61,1
s003101,287.71,3
s003102,85.26,1
s003103,161.0,2
s003104,142.97,1
s003105,314.57,4
s003106,55.58,1
s003107,186.45,2
s003108,565.4,5
s003109,237.27,3
s003110,247.83,3
s003111,541.09,5
s003112,73.16,1
s003113,0.0,0
s003114,158.01,2
s003115,0.0,0
s003116,236.75,3
s003117,50.29,1
s003118,281.56,3
s003119,121.16,2
s003120,307.36,3
s003121,120.86,2
s003122,180.55,2
s003123,0.0,0
s003124,124.37,2
s003125,97.58,2
s003126,116.51,2
s003127,105.82,1
s003128,68.21,1
s003129,399.61,4
s003130,0.0,0
s003131,88.35,1
s003132,177.74,3
s003133,0.0,0
s003134,50.4,1
s003135,0.0,0
s003136,374.54,5
s003137,314.01,2
s003138,0.0,0
s003139,203.0,2
s003140,217.33,3
s003141,86.63,1
s003142,385.89,3
s003143,0.0,0
s003144,40.36,1
s003145,76.47,1
s003146,157.4,2
s003147,139.83,2
s003148,205.91,2
s003149,0.0,0
s003150,81.48,1
s003151,63.15,1
s003152,233.71,3
s003153,163.09,2
s003154,158.84,2
s003155,0.0,0
s003156,0.0,0
s003157,0.0,0
s003158,192.19,3
s003159,148.17,2
s003160,83.67,1
s003161,86.55,1
s003162,0.0,0
s003163,102.8,2
s003164,93.83,1
s003165,47.23,1
s003166,117.62,2
s003167,204.66,2
s003168,177.34,3
s003169,317.89,3
s003170,59.97,1
s003171,0.0,0
s003172,0.0,0
s003173,317.13,3
s003174,40.34,1
s003175,0.0,0
s003176,217.19,2
s003177,74.28,1
s003178,98.53,1
s003179,183.32,1
s003180,130.94,1
s003181,0.0,0
s003182,0.0,0
s003183,182.27,2
s003184,175.62,3
s003185,0.0,0
s003186,240.39,2
s003187,99.66,2
s003188,153.76,2
s003189,0.0,0
s003190,129.64,2
s003191,117.43,2
s003192,0.0,0
s003193,107.71,1
s003194,104.61,1
s003195,177.83,2
s003196,128.87,2
s003197,242.55,4
s003198,407.14,4
s003199,65.61,1
s003200,129.56,2
s003201,0.0,0
s003202,474.47,6
s003203,477.97,5
s003204,115.28,2
s003205,0.0,0
s003206,138.12,2
s003207,0.0,0
s003208,240.82,2
s003209,278.07,3
s003210,66.94,1
s003211,72.74,1
s003212,99.9,2
s003213,105.48,2
s003214,164.1,2
s003215,76.0,1
s003216,41.17,1
s003217,194.79,2
s003218,55.68,1
s003219,238.01,3
s003220,36.76,1
s003221,110.11,1
s003222,79.09,1
s003223,63.96,1
s003224,76.8,1
s003225,62.14,1
s003226,143.12,1
s003227,77.26,1
s003228,602.54,6
s003229,53.1,1
s003230,355.39,4
s003231,360.27,4
s003232,163.06,2
s003233,0.0,0
s003234,240.95,3
s003235,202.26,2
s003236,98.77,2
s003237,208.55,3
s003238,81.97,1
s003239,151.7,2
s003240,149.19,2
s003241,342.57,4
s003242,0.0,0
s003243,302.42,4
s003244,144.6,2
s003245,63.17,1
s003246,263.59,3
s003247,123.69,2
s003248,0.0,0
s003249,152.99,2
s003250,125.32,2
s003251,88.69,1
s003252,68.35,1
s003253,182.62,2
s003254,146.52,2
s003255,0.0,0
s003256,78.44,1
s003257,0.0,0
s003258,44.37,1
s003259,417.63,4
s003260,141.94,2
s003261,121.69,1
s003262,130.3,2
s003263,102.9,1
s003264,68.74,1
s003265,198.68,3
s003266,118.1,2
s003267,0.0,0
s003268,40.69,1
s003269,138.23,2
s003270,144.15,2
s003271,0.0,0
s003272,69.61,1
s003273,311.7,3
s003274,194.57,1
s003275,0.0,0
s003276,66.18,1
s003277,216.98,2
s003278,17.05,1
s003279,0.0,0
s003280,0.0,0
s003281,58.2,1
s003282,204.45,2
s003283,50.91,1
s003284,431.07,3
s003285,155.76,3
s003286,84.53,1
s003287,51.29,1
s003288,0.0,0
s003289,61.99,1
s003290,176.96,2
s003291,249.09,3
s003292,228.58,2
s003293,160.97,2
s003294,47.73,1
s003295,0.0,0
s003296,218.53,2
s003297,57.61,1
s003298,0.0,0
s003299,0.0,0
s003300,0.0,0
s003301,497.59,4
s003302,0.0,0
s003303,215.13,3
s003304,146.23,2
s003305,443.57,4
s003306,280.64,4
s003307,379.75,4
s003308,0.0,0
s003309,95.37,1
s003310,88.45,2
s003311,194.33,3
s003312,103.48,1
s003313,282.74,3
s003314,186.11,3
s003315,386.2,3
s003316,312.5,3
s003317,0.0,0
s003318,39.5,1
s003319,0.0,0
s003320,0.0,0
s003321,0.0,0
s003322,46.43,1
s003323,201.1,3
s003324,77.59,1
s003325,58.41,1
s003326,43.58,1
s003327,55.75,1
s003328,29.71,1
s003329,151.03,2
s003330,140.52,2
s003331,0.0,0
s003332,88.59,2
s003333,115.46,1
s003334,201.36,2
s003335,47.12,1
s003336,82.5,1
s003337,170.83,3
s003338,287.67,3
s003339,112.49,1
s003340,76.33,1
s003341,91.64,1
s003342,284.29,3
s003343,253.7,3
s003344,115.41,1
s003345,160.68,2
s003346,214.7,2
s003347,123.67,1
s003348,326.73,3
s003349,0.0,0
s003350,62.41,1
s003351,0.0,0
s003352,108.88,1
s003353,41.15,1
s003354,297.82,3
s003355,0.0,0
s003356,143.28,2
s003357,164.72,2
s003358,201.52,3
s003359,70.89,1
s003360,131.2,1
s003361,138.95,2
s003362,0.0,0
s003363,163.11,2
s003364,526.8,6
s003365,96.16,1
s003366,121.94,2
s003367,162.56,2
s003368,106.03,2
s003369,103.95,2
s003370,123.27,2
s003371,370.42,4
s003372,247.24,2
s003373,0.0,0
s003374,0.0,0
s003375,365.44,5
s003376,141.85,1
s003377,59.08,1
s003378,42.23,1
s003379,0.0,0
s003380,236.23,2
s003381,94.04,1
s003382,301.46,3
s003383,44.48,1
s003384,193.47,2
s003385,58.95,1
s003386,57.6,1
s003387,46.24,1
s003388,143.72,2
s003389,525.33,5
s003390,298.27,4
s003391,109.59,1
s003392,302.25,4
s003393,238.54,3
s003394,141.44,2
s003395,216.38,2
s003396,202.43,3
s003397,211.24,2
s003398,65.65,1
s003399,430.65,4
s003400,114.32,2
s003401,290.89,3
s003402,0.0,0
s003403,52.55,1
s003404,220.91,2
s003405,0.0,0
s003406,325.62,3
s003407,283.27,3
s003408,52.56,1
s003409,213.07,3
s003410,64.19,1
s003411,80.41,1
s003412,295.77,3
s003413,238.94,2
s003414,63.83,1
s003415,111.6,1
s003416,272.65,3
s003417,255.0,2
s003418,97.02,1
s003419,194.17,2
s003420,92.8,1
s003421,168.3,2
s003422,0.0,0
s003423,127.23,2
s003424,52.69,1
s003425,396.31,4
s003426,38.24,1
s003427,127.31,2
s003428,0.0,0
s003429,259.77,3
s003430,86.01,1
s003431,249.55,2
s003432,163.08,3
s003433,246.87,2
s003434,63.52,1
s003435,187.26,3
s003436,230.6,2
s003437,184.75,2
s003438,0.0,0
s003439,183.83,3
s003440,61.64,1
s003441,65.65,1
s003442,75.65,1
s003443,728.93,7
s003444,127.47,1
s003445,267.31,2
s003446,209.16,2
s003447,96.49,2
s003448,51.36,1
s003449,107.53,2
s003450,132.01,2
s003451,69.5,1
s003452,0.0,0
s003453,823.42,6
s003454,259.6,2
s003455,75.78,1
s003456,222.05,3
s003457,69.95,1
s003458,152.93,2
s003459,300.23,4
s003460,211.23,2
s003461,121.78,2
s003462,271.94,4
s003463,0.0,0
s003464,49.71,1
s003465,168.96,1
s003466,90.0,1
s003467,89.68,1
s003468,205.99,2
s003469,128.83,1
s003470,0.0,0
s003471,70.1,1
s003472,268.15,2
s003473,314.43,3
s003474,163.76,2
s003475,434.12,4
s003476,25.81,1
s003477,285.42,3
s003478,103.35,2
s003479,0.0,0
s003480,54.53,1
s003481,159.82,2
s003482,51.68,1
s003483,0.0,0
s003484,331.44,2
s003485,0.0,0
s003486,156.9,2
s003487,133.58,1
s003488,110.68,2
s003489,73.22,1
s003490,148.55,2
s003491,0.0,0
s003492,134.52,2
s003493,61.79,1
s003494,35.63,1
s003495,128.55,2
s003496,173.78,3
s003497,283.29,2
s003498,213.86,2
s003499,0.0,0
s003500,174.52,2
s003501,411.85,3
s003502,204.08,2
s003503,130.85,2
s003504,274.14,3
s003505,187.62,3
s003506,201.16,3
s003507,153.01,2
s003508,47.75,1
s003509,0.0,0
s003510,274.78,2
s003511,159.81,2
s003512,55.39,1
s003513,0.0,0
s003514,119.38,2
s003515,0.0,0
s003516,68.46,1
s003517,0.0,0
s003518,150.19,3
s003519,217.0,3
s003520,266.09,4
s003521,75.09,1
s003522,0.0,0
s003523,97.6,2
s003524,197.19,3
s003525,69.69,1
s003526,34.51,1
s003527,43.75,1
s003528,50.35,1
s003529,63.81,1
s003530,153.47,1
s003531,110.53,2
s003532,223.85,3
s003533,156.04,2
s003534,129.76,1
s003535,110.55,2
s003536,33.52,1
s003537,117.93,2
s003538,444.6,4
s003539,0.0,0
s003540,158.92,2
s003541,197.29,2
s003542,165.79,2
s003543,89.89,1
s003544,0.0,0
s003545,365.41,4
s003546,273.34,3
s003547,0.0,0
s003548,28.55,1
s003549,338.15,3
s003550,152.65,2
s003551,105.79,2
s003552,0.0,0
s003553,267.48,4
s003554,0.0,0
s003555,65.28,1
s003556,288.19,4
s003557,223.59,2
s003558,690.89,6
s003559,60.11,1
s003560,0.0,0
s003561,125.82,2
s003562,109.68,2
s003563,155.52,2
s003564,0.0,0
s003565,0.0,0
s003566,288.84,3
s003567,96.86,1
s003568,337.42,4
s003569,42.74,1
s003570,275.29,4
s003571,167.22,2
s003572,143.91,2
s003573,403.48,4
s003574,0.0,0
s003575,227.49,4
s003576,316.83,3
s003577,0.0,0
s003578,148.49,2
s003579,243.54,2
s003580,223.87,3
s003581,0.0,0
s003582,0.0,0
s003583,0.0,0
s003584,66.1,1
s003585,0.0,0
s003586,172.25,2
s003587,204.25,2
s003588,0.0,0
s003589,236.44,3
s003590,106.07,2
s003591,57.58,1
s003592,173.27,2
s003593,155.41,2
s003594,428.33,3
s003595,185.54,2
s003596,183.16,3
s003597,154.4,1
s003598,0.0,0
s003599,206.97,3
s003600,316.93,5
s003601,58.17,1
s003602,308.72,4
s003603,162.68,3
s003604,394.04,4
s003605,352.33,4
s003606,128.13,2
s003607,172.97,2
s003608,116.46,2
s003609,94.72,1
s003610,113.86,2
s003611,114.15,1
s003612,219.3,2
s003613,150.7,3
s003614,110.51,2
s003615,208.62,3
s003616,91.38,1
s003617,158.99,2
s003618,172.97,3
s003619,313.84,3
s003620,48.74,1
s003621,141.32,3
s003622,61.67,1
s003623,58.96,1
s003624,196.5,2
s003625,227.14,3
s003626,236.75,3
s003627,162.02,2
s003628,411.98,4
s003629,243.95,4
s003630,41.16,1
s003631,70.51,1
s003632,178.7,3
s003633,117.22,1
s003634,301.11,3
s003635,216.21,2
s003636,162.52,2
s003637,68.23,1
s003638,389.11,3
s003639,50.42,1
s003640,86.41,1
s003641,308.23,3
s003642,127.66,2
s003643,83.22,1
s003644,447.2,4
s003645,260.99,3
s003646,277.29,3
s003647,161.77,2
s003648,0.0,0
s003649,47.27,1
s003650,323.21,4
s003651,361.72,2
s003652,216.91,2
s003653,42.24,1
s003654,245.2,2
s003655,88.95,1
s003656,242.36,2
s003657,0.0,0
s003658,0.0,0
s003659,309.69,3
s003660,42.27,1
s003661,211.94,2
s003662,53.53,1
s003663,0.0,0
s003664,50.19,1
s003665,132.84,2
s003666,86.9,1
s003667,164.93,2
s003668,74.33,1
s003669,198.08,2
s003670,243.02,2
s003671,149.13,2
s003672,129.36,2
s003673,196.14,1
s003674,0.0,0
s003675,331.89,3
s003676,0.0,0
s003677,161.18,2
s003678,54.65,1
s003679,126.34,1
s003680,190.79,3
s003681,0.0,0
s003682,0.0,0
s003683,0.0,0
s003684,134.82,2
s003685,186.5,3
s003686,229.06,3
s003687,400.78,4
s003688,239.74,4
s003689,97.02,1
s003690,0.0,0
s003691,153.01,2
s003692,51.79,1
s003693,165.75,2
s003694,59.49,1
s003695,402.3,3
s003696,35.81,1
s003697,341.0,3
s003698,160.42,2
s003699,0.0,0
s003700,0.0,0
s003701,92.78,1
s003702,0.0,0
s003703,0.0,0
s003704,287.81,3
s003705,80.07,1
s003706,317.73,3
s003707,253.99,3
s003708,329.47,3
s003709,0.0,0
s003710,0.0,0
s003711,0.0,0
s003712,52.55,1
s003713,250.76,3
s003714,43.78,1
s003715,0.0,0
s003716,101.7,1
s003717,98.69,1
s003718,136.29,1
s003719,116.63,1
s003720,68.94,1
s003721,124.49,2
s003722,151.6,1
s003723,107.65,1
s003724,233.78,3
s003725,114.81,1
s003726,477.73,4
s003727,56.06,1
s003728,172.69,2
s003729,250.18,3
s003730,91.39,1
s003731,142.3,2
s003732,51.12,1
s003733,56.91,1
s003734,0.0,0
s003735,39.75,1
s003736,161.91,1
s003737,0.0,0
s003738,55.67,1
s003739,375.04,5
s003740,0.0,0
s003741,84.38,2
s003742,0.0,0
s003743,265.08,3
s003744,296.53,3
s003745,0.0,0
s003746,251.3,3
s003747,46.85,1
s003748,67.37,1
s003749,74.52,1
s003750,233.09,3
s003751,316.91,4
s003752,90.65,2
s003753,425.53,5
s003754,183.88,2
s003755,92.68,2
s003756,122.74,2
s003757,251.76,3
s003758,160.35,2
s003759,112.36,1
s003760,128.23,2
s003761,181.45,3
s003762,40.91,1
s003763,206.81,2
s003764,136.96,2
s003765,158.26,1
s003766,247.2,2
s003767,94.53,1
s003768,192.09,3
s003769,0.0,0
s003770,151.45,2
s003771,151.14,3
s003772,47.96,1
s003773,317.88,3
s003774,131.43,2
s003775,87.3,1
s003776,331.06,4
s003777,0.0,0
s003778,156.36,2
s003779,174.9,2
s003780,0.0,0
s003781,218.69,3
s003782,88.17,1
s003783,0.0,0
s003784,0.0,0
s003785,62.6,1
s003786,392.95,5
s003787,312.51,4
s003788,227.16,3
s003789,80.0,1
s003790,87.03,2
s003791,73.98,1
s003792,275.62,3
s003793,0.0,0
s003794,61.59,1
s003795,165.08,2
s003796,136.39,2
s003797,87.17,1
s003798,136.15,2
s003799,41.27,1
s003800,79.19,1
s003801,35.2,1
s003802,54.3,1
s003803,0.0,0
s003804,187.83,2
s003805,217.94,3
s003806,0.0,0
s003807,105.83,2
s003808,0.0,0
s003809,77.85,1
s003810,40.38,1
s003811,391.85,4
s003812,99.22,2
s003813,176.58,2
s003814,240.25,3
s003815,492.73,5
s003816,0.0,0
s003817,207.74,3
s003818,159.83,2
s003819,0.0,0
s003820,0.0,0
s003821,124.89,1
s003822,0.0,0
s003823,591.12,4
s003824,50.92,1
s003825,29.91,1
s003826,0.0,0
s003827,53.46,1
s003828,179.82,2
s003829,367.39,4
s003830,149.41,2
s003831,183.19,3
s003832,79.52,1
s003833,62.4,1
s003834,46.27,1
s003835,208.6,3
s003836,33.53,1
s003837,89.47,1
s003838,219.39,3
s003839,78.02,1
s003840,67.99,1
s003841,122.29,2
s003842,280.65,3
s003843,80.25,1
s003844,54.81,1
s003845,0.0,0
s003846,177.62,2
s003847,111.34,2
s003848,155.22,2
s003849,209.67,3
s003850,270.12,3
s003851,96.48,1
s003852,230.3,3
s003853,135.38,2
s003854,0.0,0
s003855,152.06,2
s003856,52.49,1
s003857,130.03,1
s003858,0.0,0
s003859,176.78,3
s003860,262.18,3
s003861,271.42,4
s003862,135.44,1
s003863,154.51,2
s003864,207.14,3
s003865,226.88,3
s003866,153.22,2
s003867,344.79,3
s003868,75.37,1
s003869,0.0,0
s003870,162.27,2
s003871,165.76,2
s003872,243.68,3
s003873,133.35,2
s003874,212.49,2
s003875,102.91,2
s003876,0.0,0
s003877,108.23,2
s003878,123.43,2
s003879,110.12,1
s003880,65.52,1
s003881,0.0,0
s003882,138.12,2
s003883,339.05,3
s003884,761.06,7
s003885,415.35,3
s003886,0.0,0
s003887,296.72,3
s003888,434.26,3
s003889,208.27,3
s003890,143.38,2
s003891,49.97,1
s003892,75.07,1
s003893,186.58,2
s003894,62.55,1
s003895,241.7,2
s003896,66.33,1
s003897,40.92,1
s003898,0.0,0
s003899,88.26,1
s003900,70.42,1
s003901,56.57,1
s003902,60.54,1
s003903,321.34,3
s003904,195.85,2
s003905,0.0,0
s003906,117.43,1
s003907,71.43,1
s003908,220.9,3
s003909,118.87,1
s003910,0.0,0
s003911,56.72,1
s003912,48.12,1
s003913,138.37,2
s003914,46.92,1
s003915,138.8,1
s003916,176.03,3
s003917,561.48,5
s003918,57.44,1
s003919,180.64,2
s003920,127.38,1
s003921,130.55,2
s003922,0.0,0
s003923,87.99,1
s003924,239.34,4
s003925,268.0,3
s003926,817.08,8
s003927,0.0,0
s003928,329.56,3
s003929,149.39,2
s003930,113.97,2
s003931,309.8,4
s003932,219.54,4
s003933,0.0,0
s003934,83.81,1
s003935,0.0,0
s003936,249.27,3
s003937,97.85,1
s003938,0.0,0
s003939,422.24,4
s003940,181.77,2
s003941,45.36,1
s003942,81.89,1
s003943,66.15,1
s003944,472.5,5
s003945,92.98,2
s003946,68.79,1
s003947,311.37,3
s003948,245.32,3
s003949,258.27,3
s003950,53.94,1
s003951,56.86,1
s003952,67.17,1
s003953,0.0,0
s003954,140.2,1
s003955,248.24,3
s003956,174.47,2
s003957,39.09,1
s003958,140.96,2
s003959,0.0,0
s003960,199.06,3
s003961,0.0,0
s003962,133.65,2
s003963,49.94,1
s003964,0.0,0
s003965,116.66,1
s003966,96.97,1
s003967,0.0,0
s003968,320.65,3
s003969,166.44,2
s003970,121.96,1
s003971,88.46,1
s003972,222.04,2
s003973,446.01,4
s003974,289.48,3
s003975,36.17,1
s003976,275.65,3
s003977,278.73,3
s003978,193.69,3
s003979,0.0,0
s003980,143.59,2
s003981,41.09,1
s003982,233.1,3
s003983,105.5,2
s003984,314.8,3
s003985,76.57,2
s003986,128.13,2
s003987,336.43,4
s003988,218.38,3
s003989,116.77,2
s003990,204.23,2
s003991,197.97,2
s003992,204.57,3
s003993,105.99,1
s003994,135.02,1
s003995,200.16,3
s003996,169.33,3
s003997,58.83,1
s003998,267.7,4
s003999,82.29,1
